# DiSEqC radio telescope tracker
# Author: Christian Monstein, HB9SCT
# Version: 2023-04-27
# Reference positions: Azimuth= 183.400 deg, Elevation=  60.500 deg

TIME [UT];Real azimuth [deg];Real elevation [deg];Rotor azimuth [deg];Rotor elevation [deg]; Message
10.75375; 177.274;  14.896;   6.126; -45.603;Commanded position az=6.126, el=-45.603
10.75396; 177.274;  15.396;   6.126; -45.103;Commanded position az=6.126, el=-45.103
10.75417; 177.274;  15.896;   6.126; -44.603;Commanded position az=6.126, el=-44.603
10.75438; 177.274;  16.396;   6.126; -44.103;Commanded position az=6.126, el=-44.103
10.75459; 177.274;  16.896;   6.126; -43.603;Commanded position az=6.126, el=-43.603
10.75480; 177.274;  17.396;   6.126; -43.103;Commanded position az=6.126, el=-43.103
10.75501; 177.274;  17.896;   6.126; -42.603;Commanded position az=6.126, el=-42.603
10.75522; 177.274;  18.396;   6.126; -42.103;Commanded position az=6.126, el=-42.103
10.75543; 177.274;  18.896;   6.126; -41.603;Commanded position az=6.126, el=-41.603
10.75564; 177.274;  19.396;   6.126; -41.103;Commanded position az=6.126, el=-41.103
10.75585; 177.274;  19.896;   6.126; -40.603;Commanded position az=6.126, el=-40.603
10.75606; 177.274;  20.396;   6.126; -40.103;Commanded position az=6.126, el=-40.103
10.75627; 177.274;  20.896;   6.126; -39.603;Commanded position az=6.126, el=-39.603
10.75648; 177.274;  21.396;   6.126; -39.103;Commanded position az=6.126, el=-39.103
10.75669; 177.274;  21.896;   6.126; -38.603;Commanded position az=6.126, el=-38.603
10.75690; 177.274;  22.396;   6.126; -38.103;Commanded position az=6.126, el=-38.103
10.75711; 177.274;  22.896;   6.126; -37.603;Commanded position az=6.126, el=-37.603
10.75731; 177.274;  23.396;   6.126; -37.103;Commanded position az=6.126, el=-37.103
10.75752; 177.274;  23.896;   6.126; -36.603;Commanded position az=6.126, el=-36.603
10.75773; 177.274;  24.396;   6.126; -36.103;Commanded position az=6.126, el=-36.103
10.75794; 177.274;  24.896;   6.126; -35.603;Commanded position az=6.126, el=-35.603
10.75815; 177.274;  25.396;   6.126; -35.103;Commanded position az=6.126, el=-35.103
10.75836; 177.274;  25.896;   6.126; -34.603;Commanded position az=6.126, el=-34.603
10.75857; 177.274;  26.396;   6.126; -34.103;Commanded position az=6.126, el=-34.103
10.75878; 177.274;  26.896;   6.126; -33.603;Commanded position az=6.126, el=-33.603
10.75899; 177.274;  27.396;   6.126; -33.103;Commanded position az=6.126, el=-33.103
10.75920; 177.274;  27.896;   6.126; -32.603;Commanded position az=6.126, el=-32.603
10.75941; 177.274;  28.396;   6.126; -32.103;Commanded position az=6.126, el=-32.103
10.75962; 177.274;  28.896;   6.126; -31.603;Commanded position az=6.126, el=-31.603
10.75983; 177.274;  29.396;   6.126; -31.103;Commanded position az=6.126, el=-31.103
10.76004; 177.274;  29.896;   6.126; -30.603;Commanded position az=6.126, el=-30.603
10.76024; 177.274;  30.396;   6.126; -30.103;Commanded position az=6.126, el=-30.103
10.76045; 177.274;  30.896;   6.126; -29.603;Commanded position az=6.126, el=-29.603
10.76066; 177.774;  30.896;   5.626; -29.604;Commanded position az=5.626, el=-29.604
10.76087; 177.774;  30.396;   5.626; -30.104;Commanded position az=5.626, el=-30.104
10.76108; 177.774;  29.896;   5.626; -30.604;Commanded position az=5.626, el=-30.604
10.76129; 177.774;  29.396;   5.626; -31.104;Commanded position az=5.626, el=-31.104
10.76150; 177.774;  28.896;   5.626; -31.604;Commanded position az=5.626, el=-31.604
10.76171; 177.774;  28.396;   5.626; -32.104;Commanded position az=5.626, el=-32.104
10.76192; 177.774;  27.896;   5.626; -32.604;Commanded position az=5.626, el=-32.604
10.76213; 177.774;  27.396;   5.626; -33.104;Commanded position az=5.626, el=-33.104
10.76234; 177.774;  26.896;   5.626; -33.604;Commanded position az=5.626, el=-33.604
10.76255; 177.774;  26.396;   5.626; -34.104;Commanded position az=5.626, el=-34.104
10.76276; 177.774;  25.896;   5.626; -34.604;Commanded position az=5.626, el=-34.604
10.76297; 177.774;  25.396;   5.626; -35.104;Commanded position az=5.626, el=-35.104
10.76318; 177.774;  24.896;   5.626; -35.604;Commanded position az=5.626, el=-35.604
10.76339; 177.774;  24.396;   5.626; -36.104;Commanded position az=5.626, el=-36.104
10.76360; 177.774;  23.896;   5.626; -36.604;Commanded position az=5.626, el=-36.604
10.76380; 177.774;  23.396;   5.626; -37.104;Commanded position az=5.626, el=-37.104
10.76401; 177.774;  22.896;   5.626; -37.604;Commanded position az=5.626, el=-37.604
10.76422; 177.774;  22.396;   5.626; -38.104;Commanded position az=5.626, el=-38.104
10.76443; 177.774;  21.896;   5.626; -38.604;Commanded position az=5.626, el=-38.604
10.76464; 177.774;  21.396;   5.626; -39.104;Commanded position az=5.626, el=-39.104
10.76485; 177.774;  20.896;   5.626; -39.604;Commanded position az=5.626, el=-39.604
10.76506; 177.774;  20.396;   5.626; -40.104;Commanded position az=5.626, el=-40.104
10.76527; 177.774;  19.896;   5.626; -40.604;Commanded position az=5.626, el=-40.604
10.76548; 177.774;  19.396;   5.626; -41.104;Commanded position az=5.626, el=-41.104
10.76569; 177.774;  18.896;   5.626; -41.604;Commanded position az=5.626, el=-41.604
10.76590; 177.774;  18.396;   5.626; -42.104;Commanded position az=5.626, el=-42.104
10.76611; 177.774;  17.896;   5.626; -42.604;Commanded position az=5.626, el=-42.604
10.76632; 177.774;  17.396;   5.626; -43.104;Commanded position az=5.626, el=-43.104
10.76653; 177.774;  16.896;   5.626; -43.604;Commanded position az=5.626, el=-43.604
10.76674; 177.774;  16.396;   5.626; -44.104;Commanded position az=5.626, el=-44.104
10.76695; 177.774;  15.896;   5.626; -44.604;Commanded position az=5.626, el=-44.604
10.76716; 177.774;  15.396;   5.626; -45.104;Commanded position az=5.626, el=-45.104
10.76736; 177.774;  14.896;   5.626; -45.604;Commanded position az=5.626, el=-45.604
10.76757; 177.774;  14.396;   5.626; -46.104;Commanded position az=5.626, el=-46.104
10.76778; 177.774;  13.896;   5.626; -46.604;Commanded position az=5.626, el=-46.604
10.76799; 177.774;  13.396;   5.626; -47.104;Commanded position az=5.626, el=-47.104
10.76820; 177.774;  12.896;   5.626; -47.604;Commanded position az=5.626, el=-47.604
10.76841; 177.774;  12.396;   5.626; -48.104;Commanded position az=5.626, el=-48.104
10.76862; 177.774;  11.896;   5.626; -48.604;Commanded position az=5.626, el=-48.604
10.76883; 177.774;  11.396;   5.626; -49.104;Commanded position az=5.626, el=-49.104
10.76904; 177.774;  10.896;   5.626; -49.604;Commanded position az=5.626, el=-49.604
